google.com	us
fcc.gov	us
insee.fr	fr
archive.org	us
culture.gouv.fr	fr
nps.gov	us
bbc.co.uk	gb
nationaltrust.org.uk	gb
census.gov	us
washington.edu	us
blogspot.com	es
gva.es	es
unesco.org	fr
state.or.us	us
stat.gov.pl	pl
admin.ch	ch
stats.gov.cn	cn
mcu.es	es
cuny.edu	us
usgs.gov	us
stadt-koeln.de	de
allahabad.nic.in	in
maryland.gov	us
nga.mil	us
az.gov	us
ac.gov.br	br
uiuc.edu	us
wiltshiremuseum.org.uk	gb
massongex.ch	ch
free.fr	fr
villageoflougheed.com	ca
ibm.com	us
